,0,1,2,3,4
71,5.19462575331862,3.4381569260000666,1.3588388206964457,0.3052977280924426,Iris-setosa
72,6.931650007612635,2.678963233640326,5.581836720026928,1.7963378238989365,Iris-virginica
73,4.808121877579571,3.331099526022681,1.4522835502838611,0.3268027622871984,Iris-setosa
74,7.040904690808722,3.038383669824793,5.01252560481125,2.05446817985757,Iris-virginica
75,6.581212939356314,2.7108294385337053,5.679367105199465,1.7154750972436223,Iris-virginica
76,6.677044026604589,2.4054741654460186,4.717397374124172,1.1816929626090722,Iris-versicolor
77,4.961844123872003,3.0368114160935904,4.345059295304487,1.38619339447466,Iris-versicolor
78,6.962306193059563,3.1331173294106667,6.2773067436178165,2.044148968271648,Iris-virginica
79,7.08605518141974,3.174406883235428,5.786313235145337,1.8965502087136248,Iris-virginica
80,6.601363358202553,2.263565995731608,4.324367068166826,1.2497726569398948,Iris-versicolor
81,4.700967974434443,4.035921632998107,1.7595670615715295,0.2400432148612231,Iris-setosa
82,5.900091614976771,3.370128086961308,6.121696581228152,1.7088270685776328,Iris-virginica
83,5.295194108564869,3.32901629313881,1.583291109626145,0.1394732995495248,Iris-setosa
84,6.176485986990841,2.940334867086833,5.104065727309443,1.9577206959067963,Iris-virginica
85,6.29680438433281,2.595553214675524,4.441646334594809,1.5501072370561135,Iris-versicolor
86,4.549926611320975,3.694189777130231,1.683249072275625,0.2939308038003695,Iris-setosa
87,6.377727525322699,3.144547771783944,5.303462081655673,1.963010531342824,Iris-virginica
88,4.723280764546973,3.055347102064083,1.4418072436683145,0.3005981860016279,Iris-setosa
89,5.363213429306731,2.527056339929548,3.899557184838394,1.464230163364007,Iris-versicolor
90,6.489680103906526,2.440829292262241,5.405251585706584,1.7366205831299926,Iris-virginica
91,6.975399207452407,3.381152660197059,4.8675292048612535,2.2915803251463216,Iris-virginica
92,5.001426569896718,3.138352473020266,1.2990869314754716,0.1075096334963827,Iris-setosa
93,6.831852393953026,3.2535381143374598,5.220932438730708,1.7818682603657696,Iris-virginica
94,6.175101530799738,2.876322416585323,4.075214958665873,1.411527781309353,Iris-versicolor
95,4.892956868795438,3.043022102087752,1.3611106731023308,0.206164743495054,Iris-setosa
96,4.73802283643122,3.364490782897763,1.5455009384950036,0.4120241484622313,Iris-setosa
97,5.204763222956952,3.0462689821610374,1.275482938661519,0.0666454662660483,Iris-setosa
98,5.172150998878808,2.96299063334275,1.7020073447445954,0.060187507146764,Iris-setosa
99,7.140136882374858,2.8265522926517046,5.913750635583916,1.86755077083154,Iris-virginica
100,5.677072601133347,2.5106914966208635,4.2202300001881214,1.292000193899337,Iris-versicolor
101,5.328718769933057,3.343436878880601,1.4296604023999755,0.3665432709175943,Iris-setosa
102,5.661152860600265,3.0190343346428468,5.023023462693345,1.6279747841029284,Iris-versicolor
103,5.704951151335725,2.635448431802859,1.5463759094840306,0.4480553262422638,Iris-setosa
104,6.640953235224882,2.8848343327306885,4.301509537922368,2.0112565360967016,Iris-virginica
105,5.221270138199466,2.755769205548047,4.389539436368427,1.1037611217747996,Iris-versicolor
106,4.623469245048096,3.6378007744807657,1.3713489950526272,0.1651392380763564,Iris-setosa
107,7.644390749269988,2.670446921225183,5.511419958219872,1.6247623940803493,Iris-virginica
108,5.073484983407783,3.045814644758779,1.8611657886383823,0.265934386207668,Iris-setosa
109,4.870996776750848,3.533758756034457,1.373691427929208,0.2349200901318536,Iris-setosa
110,4.713054026672154,2.928897722575877,1.570479403556772,0.2556759847215152,Iris-setosa
111,5.519849272902582,2.549748172152613,5.289746880546208,2.2405253575145205,Iris-virginica
112,6.417878585553126,2.295770257239403,4.628542303561354,0.9788323965435458,Iris-versicolor
113,6.216719342411732,2.7759002352193787,3.804265112023476,1.199558019130171,Iris-versicolor
114,4.620452851349556,4.608217035054116,1.4116224244274318,0.319482971687993,Iris-setosa
115,6.608504501659317,3.0380200069908683,6.976490483446847,1.4753074086421454,Iris-virginica
116,6.689563237331216,3.130338240601749,5.539855555957899,2.001480630485222,Iris-virginica
117,5.9886999748940895,3.510282691809161,3.97908773572895,1.3198073328531867,Iris-versicolor
118,7.180543156697082,3.268374254189053,6.018736771700787,2.181179694708753,Iris-virginica
119,6.202942052154884,2.574956179040711,4.4652788603965625,0.9130246218572178,Iris-versicolor
120,5.041342311874161,3.4709932724617345,1.3111167739818823,0.283367193112542,Iris-setosa
121,6.692137180385698,3.696240572166582,5.69624981900633,2.2847384395053987,Iris-virginica
122,6.008421537027574,2.8171203967783023,3.517836493792274,1.2414902545637303,Iris-versicolor
123,7.214337627670408,3.814432976530707,5.0025735147098525,1.909956594298934,Iris-virginica
124,4.315396237530791,3.4277725067758094,1.4905198838919589,0.0225257071174698,Iris-setosa
125,6.799816761323365,3.368769026972441,5.518308109965792,2.201696777409503,Iris-virginica
126,6.711319769060464,2.545160420697136,3.718408786787016,1.0652923945514925,Iris-versicolor
127,4.397163993645139,3.17719291756809,1.0289071005288262,0.1844849859776343,Iris-setosa
128,4.7470416189130376,3.7403384078853454,1.3340172022887684,0.3315994359005854,Iris-setosa
129,4.447107646877857,2.134040309675129,4.881733915757194,1.2814028761585152,Iris-versicolor
130,5.412889016309851,3.600070229758781,1.5867322081599409,0.197930300211067,Iris-setosa
131,7.308878923785451,2.3746656046387957,5.698809136517884,2.3194317397018507,Iris-virginica
132,5.484456696122134,1.9696140062756864,4.554244310601982,1.0590223250584654,Iris-versicolor
133,5.005506240101254,3.280752240908249,1.48254312076145,0.3913043179575338,Iris-setosa
134,4.86469715728564,3.5068364059190227,1.3930387981082235,0.2642356790574209,Iris-setosa
135,5.549711349385506,2.601975514174236,4.033331290683265,1.222609714048297,Iris-versicolor
136,5.503761586616692,2.902380356398162,1.5286450978270765,0.2315368073177757,Iris-setosa
137,5.712844307777899,3.3055705272738125,4.980143960985867,1.7796141912405523,Iris-virginica
138,5.112998923016373,3.572230797850789,1.6237023605855418,0.1516143888860182,Iris-setosa
139,7.42931870431894,2.6965507512550086,5.813633639704831,1.8810355842434936,Iris-virginica
140,7.086544433652031,3.4474290748631367,4.888088505963502,2.0436883326436077,Iris-virginica
141,6.938861537526911,2.729632863385105,5.381742817412583,1.7768966919068618,Iris-virginica
142,5.562682510410011,3.19160733961607,3.3613574498599577,1.2653437642241538,Iris-versicolor
143,5.838223239012601,3.0803977073142126,4.751228079674088,1.2871007868854671,Iris-versicolor
144,7.022069758721174,2.473917242996293,5.251154134075881,1.749266568957866,Iris-virginica
145,5.4321635649822815,4.154613978582224,1.6806754373570698,0.3299144810968886,Iris-setosa
146,6.337892304117578,2.766153125446338,4.894506135805802,1.4245034623691146,Iris-versicolor
147,5.393804645742081,3.6870338767909,1.4446168844656444,0.0207403820142636,Iris-setosa
148,6.313875960114165,2.4942172989299274,4.407667036665166,1.267394794703245,Iris-versicolor
149,5.914280947005165,2.553536892191148,4.683190861299888,1.328940199512084,Iris-versicolor
150,7.091236843636823,3.2962639906381628,5.221642996695573,2.4391204147368697,Iris-virginica
151,4.915376961791671,3.1114576950859023,6.401349639448586,2.082071038813447,Iris-virginica
152,4.855948315789255,3.6365985266434073,1.846034263022577,0.3861320358251043,Iris-setosa
153,5.622224792967389,2.976759710752213,6.746763128860701,2.202276161263226,Iris-virginica
154,5.999543491371197,2.87966833715202,4.090319306164331,1.303430475091489,Iris-versicolor
155,4.8559409400947455,3.240860353095053,1.355118845643054,0.1423230555569816,Iris-setosa
156,5.191273908342255,3.387131429589128,1.363486795663004,0.3212739005608586,Iris-setosa
157,6.320180657597721,2.5827309742154614,4.938221499171702,1.3612435985771314,Iris-versicolor
158,4.642301357275107,2.9288032759836278,1.4058012483920566,0.1584012293592724,Iris-setosa
159,6.570253351685469,3.042835865137825,4.839390988264236,2.2719725730137257,Iris-virginica
160,5.88279876427462,2.9322342914065995,5.507969995560383,2.15907693322124,Iris-virginica
161,5.976307772018289,2.758687053330068,4.29066323087238,1.2500864798709164,Iris-versicolor
162,6.442525846920182,2.5209834069910446,5.116562882582641,1.977488673511477,Iris-virginica
163,5.720103386255889,2.930773431662498,6.336437031758288,1.8971020621992924,Iris-virginica
164,6.886259043462,3.0033829366189733,6.04343381065051,1.945514077321652,Iris-virginica
165,6.278207601167877,2.879331144454462,5.243436902702864,1.508666861011681,Iris-virginica
166,4.841301640779075,3.3392004170547045,1.6026402636736532,0.2180855208148078,Iris-setosa
167,5.594366662190943,3.265751932372336,4.838806109887086,1.8546357272692229,Iris-virginica
168,5.116693988124747,2.65165375590601,1.6034733384162343,0.4081188920482079,Iris-setosa
169,5.09353341869357,3.81265410915728,1.8549527905064969,0.1928197677518722,Iris-setosa
170,5.313205151314362,2.5288379679418966,5.730502118700685,2.212509459363496,Iris-virginica
171,5.899265749191661,3.1696546338861995,3.785611485479041,1.402425686524854,Iris-versicolor
172,6.894143849144902,3.5150236368771317,6.203395650799793,2.195478537327551,Iris-virginica
173,5.68976198740003,2.9570926652188945,4.727631040422134,0.9318603942772492,Iris-versicolor
174,5.573620517493777,2.693430838839057,4.731754340579796,1.2872679654655643,Iris-versicolor
175,6.934397709449349,2.529434019526175,4.705770300293111,1.0263820870227622,Iris-versicolor
176,5.437022815165142,3.1105841922434903,1.5939170930967888,0.1104190933139885,Iris-setosa
177,5.379676014759661,3.577081124093428,1.5436070345093496,0.3661875417711703,Iris-setosa
178,5.303291382335965,3.5230905534636774,1.6676999920176407,0.2238546399679465,Iris-setosa
179,5.7599399742126085,3.11190375908565,5.270934291259378,2.2403918591851006,Iris-virginica
180,7.182878373717401,2.668965041969581,5.646507048927118,1.6179369432715538,Iris-virginica
181,5.385714290738983,3.811885261539087,1.2717359304770466,0.0722917488566252,Iris-setosa
182,5.974058952074186,2.9397688019004304,5.509148381869402,2.409889005600025,Iris-virginica
183,5.896885002461418,2.174763930316336,3.9856623958873514,1.1884273502183644,Iris-versicolor
184,5.056406434401309,2.791789316707433,1.2741309158224432,0.086544788698748,Iris-setosa
185,4.823150500531172,4.458875220908007,1.6984199885495903,0.2139260630740045,Iris-setosa
186,5.669146119492421,2.8714061290683897,4.043660772152925,1.811721325558019,Iris-versicolor
187,5.154884639049386,3.195704847190226,1.7217306146936826,0.1497477631697389,Iris-setosa
188,5.038894453007496,3.779699257454883,1.6150399582113792,0.1248618689752109,Iris-setosa
189,6.228057959242442,3.197913307488597,4.462934974677588,1.372315388717512,Iris-versicolor
190,5.190340861846723,2.223409914255786,3.866832818735792,1.3829606873801306,Iris-versicolor
191,5.260735781333165,4.071998783670932,1.634637079600218,0.2372034812199854,Iris-setosa
192,5.531432769915861,2.6772506067986765,4.65350641409667,1.461607335048267,Iris-versicolor
193,5.642529754180406,2.904087598775788,4.672128657260744,1.1975431739867393,Iris-versicolor
194,6.442513828717175,2.574561103145532,4.708295209048682,1.0895624609357646,Iris-versicolor
195,4.840660926126029,3.583424745405684,1.4297265106632568,0.258262405236442,Iris-setosa
196,6.071222917724217,3.0982988736830066,4.304950726919072,1.8328037345604875,Iris-virginica
197,4.236767461208016,3.710566821479691,1.63925038456561,0.1827566138658947,Iris-setosa
198,6.369692270597716,2.617735047114373,5.269883906143241,2.006466707202156,Iris-virginica
199,6.896894519465471,2.8141728838035416,5.553319543979664,2.275423928146038,Iris-virginica
200,5.262443713247681,3.3602567528097302,1.3502667027097748,0.4461678116819797,Iris-setosa
201,6.15985067221222,3.164153439440505,6.676005728448034,2.03058764959529,Iris-virginica
202,4.761892603192075,3.919447099873615,1.4020046800909418,0.1879078834364491,Iris-setosa
203,6.100884534063134,2.490677106445217,4.0757593833316585,1.2771408660324566,Iris-versicolor
204,4.339185494156895,3.1695545320943146,1.6421516889691237,0.3318839485982729,Iris-setosa
205,6.310738050107648,2.8550815372893408,4.435773946153524,1.1264690634759011,Iris-versicolor
206,6.23181064698238,3.7376089456711727,4.340891683725952,1.400397039839841,Iris-versicolor
207,4.824056373610417,2.870643220868133,1.717083427512797,0.326002298497244,Iris-setosa
208,6.146937970677601,2.724876966019653,6.117984594631162,1.8477163436150408,Iris-virginica
209,6.423408321452066,2.8844409117401177,4.356001894610856,1.0010080237798498,Iris-versicolor
210,6.79971519992991,3.009660477866695,3.747040154561303,1.2151584149794212,Iris-versicolor
211,6.881388852626695,3.4007274297899035,6.417387159233506,1.6066006535466566,Iris-virginica
212,4.80852347455161,3.184005505642811,1.8346182481325743,0.3756617746261386,Iris-setosa
213,5.050200934106588,2.7411251390940885,4.186379508652741,1.376268072975522,Iris-versicolor
214,5.069934367383699,2.6720008515407065,4.088282754459329,1.2334776205039093,Iris-versicolor
215,5.362326356417932,3.979265446124327,1.4435737560419768,0.2512817425740276,Iris-setosa
216,5.488069322009421,3.7298512681289897,1.4287079773462517,0.2403824087058718,Iris-setosa
217,5.8194377311567385,2.876673342678279,4.863190156068033,0.9741851400277968,Iris-versicolor
218,4.74058985002171,3.428946152300813,1.5971422967941311,0.19856728011604,Iris-setosa
219,6.773098980927426,2.9707927166993424,5.633811762561419,2.108103272076776,Iris-virginica
220,6.411249631058438,2.4786875705231486,5.307259077044739,1.9050813969525344,Iris-virginica
221,5.485594039330871,3.276418162664294,1.4640856288708397,0.1549475258731205,Iris-setosa
222,5.673505397883308,2.760808430930945,1.24645249320518,0.1917191403560842,Iris-setosa
223,5.803845798817578,2.9801592681126183,5.427700401728891,1.7964268193908712,Iris-virginica
224,5.3384825886678895,2.8656185632778586,3.333440845048943,1.4812969495576054,Iris-versicolor
225,5.851752211363577,3.260692406917596,6.468528467100693,1.7067235636982638,Iris-virginica
226,4.84359529746956,3.862416974516301,1.3748213419056945,0.3262647674244175,Iris-setosa
227,4.98993689590849,2.5554463338378333,1.3677599974799737,0.2589586535085317,Iris-setosa
228,6.916575256874989,2.698130189644866,5.691872816863079,1.5483740285094032,Iris-virginica
229,5.764679276685991,2.901961336865462,5.076680547513813,1.8546655669435963,Iris-virginica
230,6.096953807113395,3.1141185027743434,4.208596181673215,1.2967002839288644,Iris-versicolor
231,6.315668350469907,2.8875374541776195,3.6387654511695695,1.3965674626758338,Iris-versicolor
232,4.977516497225022,2.755027932990316,1.7340765964569742,0.5547678157754399,Iris-setosa
233,4.416815946893051,3.319386523034177,1.4061586533757957,0.1986658695165628,Iris-setosa
234,6.3788708787281845,2.2382136880337966,3.859483307242721,1.2218998077354517,Iris-versicolor
235,5.296426814796111,3.190810997230663,1.6046768419455752,0.3456934405315756,Iris-setosa
236,6.025630485628421,2.621501839760773,3.837324111678707,1.60425492582591,Iris-versicolor
237,5.147439499630927,3.4759917686588557,6.239682996275959,1.9095426978240169,Iris-virginica
238,6.251720738047642,2.1404081600953515,3.705046351663871,1.2429427476713726,Iris-versicolor
239,4.566089584694218,3.4228036524353174,1.7015134460574255,0.275050866692783,Iris-setosa
240,6.927534651472291,2.777630554111962,4.683421488871002,1.9319844580108076,Iris-virginica
241,4.210132900279041,3.099333055556098,1.625035380950476,0.2565787452531073,Iris-setosa
242,4.605474424793182,2.808488530154189,1.193422127251104,0.3219244728943192,Iris-setosa
243,5.217834313336552,3.167425716681641,1.7349677414276468,0.2477487404196663,Iris-setosa
244,5.5390132028454495,2.289646141221412,5.108999659103254,1.1523510878867471,Iris-versicolor
245,6.020356672685928,2.8655225486996345,6.076862687628448,1.9142492710857355,Iris-virginica
246,5.233329140754128,3.059418597977967,4.873234586990322,0.990517977747601,Iris-versicolor
247,6.103260310518147,3.1964350974484588,5.960136436289931,1.97955784565,Iris-virginica
248,6.629204413998025,3.047837757230024,5.489681417526393,1.558028338622579,Iris-virginica
249,5.950056555687424,2.813836691511109,4.782376483966105,1.1005409975270986,Iris-versicolor
250,7.343794507707547,2.7437605920873955,6.346501611938672,2.276154523678529,Iris-virginica
251,4.8165785937460015,3.7932346243189152,1.3719469634449837,0.206658298444048,Iris-setosa
252,6.8002475362832415,2.259680208288484,4.876060654374562,1.4078979772267792,Iris-versicolor
253,7.119249225214817,2.4817914392187346,6.109894235498191,2.2490537830549457,Iris-virginica
254,6.69770446432784,3.094108015433935,5.654531491157541,1.7033997474970937,Iris-virginica
255,4.591783919019881,3.35092682434399,1.3529259699747889,0.4740512457035883,Iris-setosa
256,4.661234027664882,3.070991696239516,1.7670597099877456,0.2340234817086698,Iris-setosa
257,6.318858960305327,2.8221638485985707,5.144293082933623,1.4202600556538831,Iris-versicolor
258,5.982796013094718,2.580128352941701,4.458211028530415,1.070230074352881,Iris-versicolor
259,4.882665352918909,2.209801532961071,4.201255168944868,1.2855912374225666,Iris-versicolor
260,5.654667883741753,2.444145370625132,3.8937763769863887,1.4546286910856296,Iris-versicolor
261,5.551130847163082,4.507839188040927,1.1622704398433052,0.3573667387848649,Iris-setosa
262,5.907914899936562,2.3775761750901974,4.209314920856498,1.378018927644474,Iris-versicolor
263,7.0030104626773415,3.230321901417535,4.657926360984518,2.133220068987212,Iris-virginica
264,4.868215153510584,2.1455176992610223,5.245345786647095,2.243718425713665,Iris-virginica
265,4.41968260865637,2.5035807125431693,4.401623606891965,1.7047274066968416,Iris-versicolor
266,5.869944015207745,2.982678123134731,4.616705519162154,1.8257560114402924,Iris-virginica
267,6.118665774826533,3.183957105067341,5.701277098651085,1.5120857058136603,Iris-virginica
268,5.285886980513299,3.676424701500084,1.884536979660128,0.0969494060330004,Iris-setosa
269,5.205789018914015,2.67229722092501,4.475173574777536,1.649278482366087,Iris-versicolor
270,5.832925886655457,2.6137670341250465,3.9031986083029366,1.1954774593925137,Iris-versicolor
271,6.033213560307531,2.712959661051278,5.180691542401065,2.0064951869861978,Iris-virginica
272,6.214994077090606,2.771752666705428,5.934466830875966,1.8518321533567372,Iris-virginica
273,6.418115754076308,2.472818066607149,3.59261249424047,1.4504128142741852,Iris-versicolor
274,6.689958759605531,3.335770570373997,4.912856751318571,1.956413637331054,Iris-virginica
275,5.952495028750965,3.1853589163512943,6.308757186379408,2.29104166816292,Iris-virginica
276,6.824424742532177,2.7934414717869065,6.5718505570158205,2.072705121543513,Iris-virginica
277,4.610226905474609,3.9640475862117217,1.5773870572652429,0.360568139804687,Iris-setosa
278,4.998559875744324,3.304271964365429,5.278745801619357,1.771835420621731,Iris-virginica
279,7.020876449176184,2.9045389539876587,5.640547132958996,1.9605273783464692,Iris-virginica
280,5.188503866884828,3.589951781183668,1.588685161612081,0.2110329925131159,Iris-setosa
281,6.7401084573896926,3.221045647001168,5.796264412290037,1.4271450888824804,Iris-virginica
282,5.30483903450131,3.222547380869394,5.178825396134837,1.9469512650473693,Iris-virginica
283,4.1651929665901815,3.249793869229824,1.764106657701238,0.249780803790054,Iris-setosa
284,6.4677286822505815,3.0647462085217736,5.397533815377304,2.2376301054579044,Iris-virginica
285,5.237348868607139,3.565331959620425,1.544622156624808,0.3704953440607209,Iris-setosa
286,6.225909334557758,2.2077956447112035,5.349441787743624,2.4937878862035734,Iris-virginica
287,7.4777946492821235,2.8320745183156144,6.329307376987476,2.188675627579766,Iris-virginica
288,6.262386491472608,2.64176677748557,5.071880838511482,2.1516603913378924,Iris-virginica
289,5.794618569768656,2.8565969036056527,4.027697234343831,2.131942519095821,Iris-virginica
290,5.579639013537265,4.251286213227454,1.2800141227714454,0.4334422561927884,Iris-setosa
291,6.390113965954453,2.3670367124794547,4.609449744220353,1.1780900105702612,Iris-versicolor
292,5.866098707228162,2.8439007432797823,1.1218904510597716,0.3222007099557778,Iris-setosa
293,5.1418776124780585,3.23826323912327,1.83681894185845,0.2738630305143081,Iris-setosa
294,6.6572233644243966,3.0197706641941293,5.447613751520676,2.1005127234946275,Iris-virginica
295,4.629720741237681,2.9880225988888904,4.7211039687599525,0.8889633000165416,Iris-versicolor
296,5.888334076481366,2.582708917109746,5.803458790400399,2.092602984407251,Iris-virginica
297,4.95033682492039,2.898026522425784,1.3836699092412157,0.4974035343288798,Iris-setosa
298,5.982212002923225,2.379231823322956,4.612861376286017,1.3121515538492594,Iris-versicolor
299,6.421824309619098,3.500229894888096,6.038422355167044,2.257069158525309,Iris-virginica
300,6.977600983058014,3.0078189089309317,5.054289781945305,1.888942695635308,Iris-virginica
301,6.451628732859785,2.083967933545572,4.027230334996039,1.2356534347799693,Iris-versicolor
302,6.578001774340634,2.796995174196356,4.566870671925678,1.3926217477088658,Iris-versicolor
303,4.646472379181279,3.917988765005098,1.3971242613721484,0.3215386464882489,Iris-setosa
304,6.107220627540212,3.01449474673585,4.150832422450232,1.617577789567073,Iris-versicolor
305,5.706303961753392,2.758225396880429,5.094932466913508,1.0991391686992191,Iris-versicolor
306,5.20574176678906,3.452787067953204,1.479555008672076,0.2936961266383507,Iris-setosa
307,6.0083199129637785,2.5173034365243887,4.143999418730566,1.4186818053911288,Iris-versicolor
308,5.293824300836196,2.294589490162897,4.578033237368852,1.188635258387584,Iris-versicolor
309,4.868529802260751,4.220093309529954,1.625270652050288,0.3226378421937588,Iris-setosa
310,5.206270465720373,3.3942128685165933,1.420546484565016,0.2891121272960741,Iris-setosa
311,4.868577414444583,3.3100500494630585,1.4377587175135076,0.2379748636538135,Iris-setosa
312,5.082651553842401,2.5829802904575345,4.248852450465431,1.19905570901174,Iris-versicolor
313,5.403566261337961,3.1829292974540446,1.1810906855460357,0.4048120844557313,Iris-setosa
314,6.354703291968115,3.2680256605091182,4.625520270054111,2.1823318284931226,Iris-virginica
315,5.390767753961971,2.889361078425111,3.6847190270650767,1.5559752315337612,Iris-versicolor
316,4.424212973236844,3.371865849176401,1.7026744840752106,0.1996026412758866,Iris-setosa
317,5.090890465523493,3.468412491229948,1.6048674645983445,0.0441836312318547,Iris-setosa
318,6.080821104727204,3.1175711828965835,4.30992606128958,1.3367796783458847,Iris-versicolor
